pageName|name|testData|xpath
CashManagementReport|otherTreExp|TS2936<name>その他財務等支出|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[40]/td/span
CashManagementReport|totalTreExp|TS2936<name>財務等支出計|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[41]/td/span

CashManagementReport|previousCarrying1|TS2829<name>100|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[3]/td[2]/span
CashManagementReport|previousCarrying2|TS2828<name>2910|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[3]/td[3]/span
CashManagementReport|cashSales1|TS2830<name>-100000<data>TS2757<name>2810|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[4]/td[4]/span
CashManagementReport|cashSales2|TS2756<name>2810|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[4]/td[5]/span
CashManagementReport|cashSales12||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[4]/td[15]/span
CashManagementReport|collectionBill||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[5]/td[2]/span
CashManagementReport|chargeCollection||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[6]/td[2]/span
CashManagementReport|advanceReceived||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[7]/td[2]/span
CashManagementReport|interestIncome||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[8]/td[2]/span
CashManagementReport|nonoperatingIncome||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[9]/td[2]/span
CashManagementReport|otherOrdinaryIncome||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[10]/td[2]/span
CashManagementReport|totalOrdinaryIncome1|TS2770<name>2910|//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[2]/span
CashManagementReport|totalOrdinaryIncome2||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[3]/span
CashManagementReport|totalOrdinaryIncome3||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[4]/span
CashManagementReport|totalOrdinaryIncome4||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[5]/span
CashManagementReport|totalOrdinaryIncome5||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[6]/span
CashManagementReport|totalOrdinaryIncome6||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[7]/span
CashManagementReport|totalOrdinaryIncome7||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[8]/span
CashManagementReport|totalOrdinaryIncome8||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[9]/span
CashManagementReport|totalOrdinaryIncome9||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[10]/span
CashManagementReport|totalOrdinaryIncome10||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[11]/span
CashManagementReport|totalOrdinaryIncome11||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[12]/span
CashManagementReport|totalOrdinaryIncome12||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[13]/span
CashManagementReport|totalOrdinaryIncome||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[11]/td[14]/span
CashManagementReport|excessAmount||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[21]/td[2]/span
CashManagementReport|totalTreasuryIncome||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[32]/td[2]/span
CashManagementReport|totalTreasuryExpenditure||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[41]/td[2]/span
CashManagementReport|nextCarrying1||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[42]/td[2]/span
CashManagementReport|nextCarrying2||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div[2]/div/div/div/div/div/table/tbody/tr[42]/td[3]/span

bottomMenu|bottomMenu|title<name>bottomMenu|//html/body/div/div/div/div[2]/div[3]/div/div/div
bottomMenu|close||//html/body/div/div/div/div[2]/div[3]/div/div/div/table[2]/tbody/tr/td[3]/table/tbody/tr/td[4]/button
bottomMenu|del||//html/body/div/div/div/div[2]/div[3]/div/div/div/table[2]/tbody/tr/td[4]/table/tbody/tr/td[3]/button
bottomMenu|esc||//html/body/div/div/div/div[2]/div[3]/div/div/div/table[2]/tbody/tr/td[4]/table/tbody/tr/td[4]/button
