pageName|name|testData|xpath
bonusSlipPage|deduction14|TS1849<name>2,000<data>TS1892<name>18,000<data>TS1967<name>18,000<data>TS1968<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[13]/td/div/div/input
bonusSlipPage|deduction15|TS1850<name>3,000<data>TS1972<name>16,000<data>TS1995<name>16,000<data>TS1996<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[14]/td/div/div/input
bonusSlipPage|deduction16|TS1852<name>4,000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[15]/td/div/div/input
bonusSlipPage|deduction17|TS1853<name>5,000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[16]/td/div/div/input
bonusSlipPage|deduction18|TS1854<name>6,000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[17]/td/div/div/input
bonusSlipPage|totalPaymentTax||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[14]/td/div/span
bonusSlipPage|totalPaymentNonTax||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[15]/td/div/span
bonusSlipPage|sumData1|TS1856<name>1,566,300<data>TS1885_1<name>3,565,100<data>TS1885_2<name>1,567,300<data>TS1946<name>950,000<data>TS1976<name>752,345|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[16]/td/div/span
bonusSlipPage|healthInsrance|TS1858<name>77,866<data>TS1947<name>47,358<data>TS1977<name>37,487|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[2]/td/div/input
bonusSlipPage|nursingInsrance|TS1859<name>12,105<data>TS1948<name>7,362<data>TS1978<name>5,828|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/td/div/input
bonusSlipPage|socialSecurity|TS1860<name>125,745<data>TS1949<name>77,957<data>TS1979<name>61,709|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[5]/td/div/input
bonusSlipPage|persionFunds|TS1861<name>0<data>TS1950<name>0<data>TS1980<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[6]/td/div/input
bonusSlipPage|unemploymentInsurance|TS1864<name>7,832<data>TS1951<name>4,750<data>TS1981<name>3,762|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[8]/td/div/input
bonusSlipPage|unemploymentInsurance2|TS1864<name>7,832<data>TS1951<name>4,750<data>TS1981<name>3,762|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[8]/td/div/span
bonusSlipPage|socialInsranceSum|TS1865<name>223,548<data>TS1952<name>137,427<data>TS1982<name>108,786|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[7]/td/div/span
bonusSlipPage|socialInsranceSum2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[9]/td/div/span
bonusSlipPage|incomeTax|TS1866<name>468,913<data>TS1953<name>227,520<data>TS1983<name>168,996|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[10]/td/div/input
bonusSlipPage|deductionSum|TS1867<name>813,461<data>TS1954<name>382,947<data>TS1984<name>293,782|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[18]/td/div/span
bonusSlipPage|payment2|TS1878<name>1,856,885<data>TS1963<name>1,042,137<data>TS1993<name>1,008,025|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[7]/td/div/span
bonusSlipPage|paymentAmountEtc|TS1441<name>700000<data>TS11201<name>132000<data>TS11201_2<name>269000<data>TS11275<name>1<data>TS1878<name>1,856,885<data>TS1963<name>1,042,137<data>TS1993<name>1,008,025|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[7]/td/div/input
bonusSlipPage|payGeneralBonus|TS1874<name>2,562,000<data>TS1877<name>0<data>TS1962<name>0<data>TS1992<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|memo|TS349<name>な|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[13]/td/div/textarea[2]
bonusSlipPage|calculationBasePeriod|TS1438<name>6ヶ月以上<data>allValues<name>6ヶ月以内//6ヶ月以上<data>def<name>6ヶ月以内<data>TS1893<name>6ヶ月以上|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[9]/td/div/select
bonusSlipPage|deductionValue|TS302<name>567<data>TS302_neg<name>-5678|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[11]/td/div/div/input
bonusSlipPage|allowanceValue1|TS292<name>675<data>TS292_neg<name>-7623|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[3]/td/div/div/input
bonusSlipPage|socialInsurance|TS331<name>1234<data>TS331_neg<name>-5433|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[2]/td/div/input
bonusSlipPage|adjustmentAmount|TS332<name>123<data>TS332_neg<name>-543<data>TS5522<name>1000000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[3]/td/div/input
bonusSlipPage|adjustmentAmount2|TS334<name>98765<data>TS334_neg<name>-|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[4]/td/div/input
bonusSlipPage|annualAdjustment|TS12294<name>438213<data>TS12299<name>333749<data>TS2023<name>275<data>TS2023_neg<name>-|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[5]/td/div/input
bonusSlipPage|balancePayment|TS12295<name>1005266<data>TS12300<name>792312<data>TS12290<name>752839<data>TS1868<name>752,839<data>TS1955<name>567,053<data>TS1985<name>458,563<data>TS1886_1_update<name>752,077<data>TS1886_1<name>752,839<data>TS1886_2_update<name>24,640<data>TS1886_2<name>24,678<data>TS1886_3_update<name>1,279,230<data>TS1886_3<name>1,280,355|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[8]/td/div/span
bonusSlipPage|balancePayment2|TS12296<name>1005266<data>TS12301<name>792312<data>TS12291<name>752839<data>TS1869<name>752,839<data>TS1956<name>567,053<data>TS1986<name>458,563|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[9]/td/div/input
bonusSlipPage|balancePayment3|TS1870<name>0<data>TS1957<name>0<data>TS1987<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[10]/td/div/input

bonusSlipPage|bonusPayment_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|GeneralBonus|TS1874<name>1,562,000<data>TS1960<name>950,000<data>TS1990<name>752,000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|GeneralBonus2|TS1875<name>1,500,000<data>TS1961<name>950,000<data>TS1991<name>752,000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[3]/td/div/span
bonusSlipPage|taxRate|TS1441<name>18<data>TS11201<name>0<data>TS1879<name>35<data>TS1964<name>28<data>TS1994<name>28|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[8]/td/div/span
bonusSlipPage|annualAdjustment_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[5]/td/div/span
bonusSlipPage|adjustmentAmount2_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[4]/td/div/span
bonusSlipPage|calculationBasePeriod_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[9]/td/div/span
bonusSlipPage|healthInsrance_disp|TS5404<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|generalBonusAmountThisTime||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|nursingInsrance_dis|TS5453<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/td/div/span
bonusSlipPage|deductionData_dispName||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[11]/th/span
bonusSlipPage|deductionValue_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[11]/td/div/span
bonusSlipPage|allowanceName1_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[3]/th/span
bonusSlipPage|allowanceValue1_dispValue||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[3]/td/div/span
bonusSlipPage|sumData_disp|TS293<name>13020|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[16]/td/div/span
bonusSlipPage|socialInsurance_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[2]/td/div/span
bonusSlipPage|adjustmentAmount_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[3]/td/div/span
bonusSlipPage|lessAllowance_disp|TS344<name>109758|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[8]/td/div/span
bonusSlipPage|socialSecurity_dis|TS5454<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[4]/td/div/span
bonusSlipPage|foundAmount_dis|TS5455<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[5]/td/div/span
bonusSlipPage|persionFunds_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[6]/td/div/span
bonusSlipPage|paymentByCash||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[10]/td/div/span
bonusSlipPage|payGeneralBonus_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[4]/td/div/span
bonusSlipPage|payGeneralBonus_input||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[4]/td/div/input
bonusSlipPage|calculationBasePeriod_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[9]/td/div/span

bonusSlipPage|onetime||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li/a
bonusSlipPage|twotime||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li[2]/a
bonusSlipPage|threetime||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li[3]/a
bonusSlipPage|fourtime||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li[4]/a
bonusSlipPage|onetime_slip||//html/body/div[2]/div[4]/div/div/div/div/div/ul/li/a
bonusSlipPage|twotime_slip||//html/body/div[2]/div[4]/div/div/div/div/div/ul/li[2]/a
bonusSlipPage|threetime_slip||//html/body/div[2]/div[4]/div/div/div/div/div/ul/li[3]/a
bonusSlipPage|fourtime_slip||//html/body/div[2]/div[4]/div/div/div/div/div/ul/li[4]/a
bonusSlipPage|employee1||//html/body/div[2]/div[4]/div/div/ul/li/a
bonusSlipPage|employee2||//html/body/div[2]/div[4]/div/div/ul/li[2]/a
bonusSlipPage|employee3||//html/body/div[2]/div[4]/div/div/ul/li[3]/a
bonusSlipPage|bonusSlipTitle||//html/body/div[2]/div[5]/div/div/div/div/h4
bonusSlipPage|bonusEmployeeInf||//html/body/div[2]/div[5]/div/div/div/div[3]
bonusSlipPage|oneTime_Lock||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li/a/i
bonusSlipPage|twoTime_Lock||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li[2]/a/i
bonusSlipPage|threeTime_Lock||//html/body/div[2]/div[5]/div/div/div/div[2]/div/ul/li[3]/a/i

listofBonusesPage|listofBonusesPage|title<name>賞与一覧表|//html/body/div[2]/div[3]/div[2]/ul/li[2]/a
listofBonusesPage|listofBonuses||//html/body/div[2]/div[3]/div[2]/ul/li[2]/a
listofBonusesPage|taxablePayment|TS1873<name>1,563,300<data>TS1959<name>950,000<data>TS1989<name>712,345|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[13]
listofBonusesPage|taxablePayment2|TS1959<name>950,000|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div[2]/div[13]
listofBonusesPage|taxablePayment3|TS1989<name>712,345|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div[2]/div[13]
listofBonusesPage|socialInsrance_Sum|TS1872<name>215716|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[21]
listofBonusesPage|socialInsrance_Sum2|TS1958<name>132677|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[21]
listofBonusesPage|socialInsrance_Sum3|TS1988<name>105024|//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[21]

bonusMoneyTypeTablePage|bonusMoneyTypeTablePage|title<name>賞与金種表|//html/body/div[2]/div[3]/div[2]/div[2]/ul/li/a
bonusMoneyTypeTablePage|useTwoThousandBills||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div[3]/div/div/table/tbody/tr/td/div/table/tbody/tr/td/table/tbody/tr/td[3]/span
bonusMoneyTypeTablePage|twoThousandBillsInput||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div[3]/div/div/table/tbody/tr/td/div/table/tbody/tr/td/table/tbody/tr/td/span/input
bonusMoneyTypeTablePage|bonusMoneyTypeTable||//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div/div/div/div/table/tbody/tr[4]/td/div
bonusMoneyTypeTablePage|bonusEmployeeName||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div[3]/div[3]/div[3]/table/tbody[2]/tr/td/div/span

bonusTransferRequestPage|bonusTransferRequestPage|title<name>賞与振込依頼書|//html/body/div[2]/div[3]/div[2]/div[2]/ul/li[2]/a
bonusTransferRequestPage|bonusTransferRequest||//html/body/div[2]/div[3]/div[2]/div[2]/ul/li[2]/a
bonusTransferRequestPage|salary_button||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr/td/div/input
bonusTransferRequestPage|transferRequest_button||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr/td/div/input[2]
bonusTransferRequestPage|recipient||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr[2]/td/span
bonusTransferRequestPage|fee|TS290<name>5421|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[4]
bonusTransferRequestPage|fee2||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr[2]/th[4]
bonusTransferRequestPage|fee_disp||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[4]
bonusTransferRequestPage|fee2_disp||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr[2]/th[4]
bonusTransferRequestPage|totalNumberOfFees|TS290<name>2 件|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[2]
bonusTransferRequestPage|totalAmountOfFees||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[3]

allowanceDeductionSettingInputPage|bonusAllowanceDeductionSetting|手当・控除設定|//html/body/div[2]/div[3]/div[2]/div[4]/ul/li/a
allowanceDeductionSettingInputPage|allowanceName|TS286<name>名称1<data>TS1812<name>住宅手当<data>TS148<name>名称1<data>TS2183_1<name>えええええええ<data>TS2183_2<name>ええええええ<data>TS352<name>手当名1|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax1|valueOne<name>非課税<data>valueTwo<name>課税|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit1|valueOne<name>対象外<data>valueTwo<name>対象|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount1|valueOne<name>対象外<data>valueTwo<name>対象|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[5]/input
allowanceDeductionSettingInputPage|allowanceName2|TS1813<name>家族手当<data>TS148<name>名称2|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[2]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax2||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[2]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit2||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[2]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount2||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[2]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName3|TS1815<name>特别手当<data>TS148<name>名称3|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax3||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit3||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount3||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[5]/input
allowanceDeductionSettingInputPage|settingOfFixed3||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[6]/input
allowanceDeductionSettingInputPage|settingOfFixed4||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[6]/input
allowanceDeductionSettingInputPage|allowanceName4|TS1817<name>手当4<data>TS148<name>名称4|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax4||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit4||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount4||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName5|TS1818<name>手当5<data>TS148<name>名称5|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[5]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax5||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[5]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit5||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[5]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount5||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[5]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName6|TS1820<name>手当6<data>TS148<name>名称6|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[6]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax6||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[6]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit6||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[6]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount6||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[6]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName7|TS1821<name>手当7<data>TS148<name>名称7|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax7||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[7]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit7||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[7]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount7||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[7]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName8|TS1822<name>手当8<data>TS148<name>名称8|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[8]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax8||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[8]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit8||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[8]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount8||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[8]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName9|TS1823<name>手当9<data>TS148<name>名称9|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax9||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit9||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount9||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName10|TS1824<name>手当10<data>TS148<name>名称10|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax10||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit10||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount10||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName11|TS1825<name>手当11<data>TS148<name>名称11|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/input
allowanceDeductionSettingInputPage|withholdingIncomeTax11||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[11]/td[3]/input
allowanceDeductionSettingInputPage|unemployeeBenefit11||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[11]/td[4]/input
allowanceDeductionSettingInputPage|generalBonusAmount11||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[11]/td[5]/input
allowanceDeductionSettingInputPage|allowanceName_dipName||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[2]/span

allowanceDeductionSettingInputPage|deductionButton||//html/body/div[2]/div[4]/div/div/div/div/ul/li[2]/a
allowanceDeductionSettingInputPage|deductionName|TS1827<name>財形貯蓄<data>TS301<name>名称11<data>TS2184_1<name>えええええええ<data>TS2184_2<name>ええええええ<data>TS248<name>名称11|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr/td[2]/input
allowanceDeductionSettingInputPage|deductionName2|TS1828<name>控除2|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[2]/td[2]/input
allowanceDeductionSettingInputPage|deductionName3|TS1829<name>控除3|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[3]/td[2]/input
