pageName|name|testData|xpath
paymentSlip|attendanceDays_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[2]/td/div/span

paymentSlip|socialInsurance_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[2]/td/div/span
paymentSlip|attendanceDays|TS1484<name>20.50<data>TS1807<name>18<data>TS1887<name>7<data>TS1896<name>18<data>TS1918<name>7<data>TS1921<name>22<data>TS1943<name>7|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[2]/td/div/input
paymentSlip|attendanceHours|TS1808<name>144<data>TS1897<name>144<data>TS1922<name>176|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[6]/td/div/span/input
paymentSlip|attendanceMins|TS1809<name>0<data>TS1923<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[6]/td/div/span[2]/input
paymentSlip|attendanceDays_monthly_1||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[3]/td/div/input
paymentSlip|attendanceDays_monthly_2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[4]/td/div/input
paymentSlip|attendanceDays_monthly_3||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[5]/td/div/input
paymentSlip|attendanceHour_dayly_1||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[7]/td/div/span/input
paymentSlip|attendanceHour_dayly_2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[8]/td/div/span/input
paymentSlip|attendanceHour_dayly_3||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[9]/td/div/span/input
paymentSlip|attendanceMinute_dayly_1||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[7]/td/div/span[2]/input
paymentSlip|attendanceMinute_dayly_2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[8]/td/div/span[2]/input
paymentSlip|attendanceMinute_dayly_3||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[9]/td/div/span[2]/input
paymentSlip|attendanceDays1|TS5732<name>5.00|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div[2]/div[2]/div/div/div/fieldset/div/table/tbody/tr/td/div/div[2]/div/div/div[3]/table/tbody[2]/tr[9]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
paymentSlip|attendanceDays2|TS5732<name>5.00|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div[2]/div[2]/div/div/div/fieldset/div/table/tbody/tr/td/div/div[2]/div/div/div[3]/table/tbody[2]/tr[10]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
paymentSlip|attendanceDays3|TS5732<name>5.00|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div[2]/div[2]/div/div/div/fieldset/div/table/tbody/tr/td/div/div[2]/div/div/div[3]/table/tbody[2]/tr[11]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
paymentSlip|absenceDays|TS1519<name>15.25<data>TS1898<name>1|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[10]/td/div/input
paymentSlip|noWork_Hours|TS1520<name>500|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[11]/td/div/span/input
paymentSlip|noWork_Mins|TS1521<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[11]/td/div/span[2]/input
paymentSlip|normalWeekdayHour|TS4589<name>5<data>TS4605<name>8<data>TS1509<name>500|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[12]/td/div/span/input
paymentSlip|midnightOnWeekdaysHour|TS4589<name>6<data>TS4605<name>8|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[13]/td/div/span/input
paymentSlip|ordinaryHolidayHour|TS4589<name>7<data>TS4605<name>8|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[14]/td/div/span/input
paymentSlip|lateNightHolidayHour|TS4589<name>5<data>TS4605<name>8|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[15]/td/div/span/input
paymentSlip|ordinaryStatutoryHolidayHour|TS4589<name>6<data>TS4605<name>8|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[16]/td/div/span/input
paymentSlip|midnightStatutoryHolidayHour|TS4589<name>7<data>TS4605<name>8|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[17]/td/div/span/input
paymentSlip|exceedSixHours|TS5484<name>5|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[18]/td/div/span/input
paymentSlip|overFourtyFiveHours|TS5484<name>5|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[19]/td/div/span/input
paymentSlip|offHoursHour|TS4593_1<name>200<data>TS4593_2<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[20]/td/div/span/span
paymentSlip|normalWeekdayMinute|TS4607<name>15<data>TS4609<name>20<data>TS1511<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[12]/td/div/span[2]/input
paymentSlip|midnightOnWeekdaysMinute|TS4607<name>15<data>TS4609<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[13]/td/div/span[2]/input
paymentSlip|ordinaryHolidayMinute|TS4607<name>15<data>TS4609<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[14]/td/div/span[2]/input
paymentSlip|lateNightHolidayMinute|TS4607<name>15<data>TS4609<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[15]/td/div/span[2]/input
paymentSlip|ordinaryStatutoryHolidayMinute|TS4607<name>15<data>TS4609<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[16]/td/div/span[2]/input
paymentSlip|midnightStatutoryHolidayMinute|TS4607<name>15<data>TS4609<name>20|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[17]/td/div/span[2]/input
paymentSlip|exceedSixMinute|TS5484<name>30|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[18]/td/div/span[2]/input
paymentSlip|overFourtyFiveMinute|TS5484<name>30|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[19]/td/div/span[2]/input
paymentSlip|offHoursMinute||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div/div/table/tbody/tr[20]/td/div/span[2]/span
paymentSlip|baseSalary|TS1919<name>1000000<data>TS1831<name>1800000<data>TS1899<name>1050000<data>TS1924<name>1010000<data>TS4613<name>300000<data>TS4616<name>30000<data>TS4826<name>(235, 252, 237)|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[2]/td/div/input
paymentSlip|allowanceName1_dispName||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/th/span
paymentSlip|allowanceName1|TS1529<name>33333|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/td/div/div/input
paymentSlip|allowanceName1_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/td/div/span
paymentSlip|baseSalaryAllowance|TS11687<name>1300000<data>TS11659<name>1500000<data>TS11506<name>2000000<data>TS11491<name>1000000<data>TS2007_emp3<name>7000000<data>TS2007_emp2<name>8000000<data>TS2007<name>9000000<data>TS2000<name>20000<data>TS4613<name>100000<data>TS4616<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[3]/td/div/div/input
paymentSlip|baseSalaryAllowance2|TS1816<name>100000<data>TS1925<name>30000<data>TS4613<name>200000<data>TS4616<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[4]/td/div/div/input
paymentSlip|baseSalaryAllowance3|TS4610<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[5]/td/div/div/input
paymentSlip|baseSalaryAllowance4|TS2001<name>30000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[6]/td/div/div/input
paymentSlip|baseSalaryAllowance5|TS1819<name>37800<data>TS1900<name>12000<data>TS1926<name>12000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[7]/td/div/div/input
paymentSlip|baseSalaryAllowance6|TS2003<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[8]/td/div/div/input
paymentSlip|baseSalaryAllowance7|TS1901<name>12000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[9]/td/div/div/input
paymentSlip|baseSalaryAllowance8|TS1965<name>30000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[10]/td/div/div/input
paymentSlip|baseSalaryAllowance9|TS1966<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[11]/td/div/div/input
paymentSlip|baseSalaryAllowance10|TS4610<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[12]/td/div/div/input
paymentSlip|baseSalaryAllowance11|TS1826<name>10000<data>TS1902<name>50000<data>TS1927<name>9274|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[13]/td/div/div/input
paymentSlip|travelAllowance|TS1832<name>8280<data>TS1903<name>5200<data>TS1928<name>7500<data>TS4613_1<name>400000<data>TS4613_2<name>40000<data>TS4616<name>200000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[14]/td/div/input
paymentSlip|overtimePay|TS4613<name>500000<data>TS4616<name>50000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[15]/td/div/input
paymentSlip|overtimePay_Disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[15]/td/div/span
paymentSlip|nonEmploymentDeduction|TS4613<name>600000<data>TS4616<name>60000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[16]/td/div/input
paymentSlip|taxablePayment||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[17]/td/div/span
paymentSlip|nonTaxablePayment||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[18]/td/div/span
paymentSlip|sumPay|TS16619<name>1118774<data>TS2007<name>1065216<data>TS1919<name>1156080<data>TS1836<name>1956080<data>TS1871<name>1956080<data>TS1904<name>1112655<data>TS1929<name>1128774|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[2]/div/table/tbody/tr[19]/td/div/span
paymentSlip|healthInsurance|TS2007_emp3<name>52118<data>TS2007_emp2<name>58190<data>TS2007<name>32890<data>TS1837<name>30810<data>TS1905<name>54510<data>TS1930<name>48822<data>TS5013_1<name>123456789<data>TS5013_2<name>0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[2]/td/div/input
paymentSlip|careInsurance|TS1838<name>4908<data>TS1906<name>8683<data>TS1931<name>7777|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[3]/td/div/input
paymentSlip|sum_healthInsurance_careInsurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[4]/td/div/span
paymentSlip|sum_social_insurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[7]/td/div/span
paymentSlip|employeePension|TS1839<name>50877<data>TS1907<name>50877<data>TS1932<name>50877|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[5]/td/div/input
paymentSlip|welfarePensionFund||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[6]/td/div/input
paymentSlip|employeeInsurance|TS1840<name>11736<data>TS1908<name>6676<data>TS1933<name>6773<data>TS5529_1<name>5.0<data>TS5529_2<name>6.0<data>TS5529_3<name>7.0|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[8]/td/div/input
paymentSlip|employeeInsurance_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[8]/td/div/span
paymentSlip|totalSocialInsurance|TS16619<name>114807<data>TS2007<name>121151<data>TS1919<name>93921<data>TS1845<name>98331<data>TS1909<name>120746<data>TS1934<name>114249|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[9]/td/div/span
paymentSlip|tax|TS2007_emp3_2<name>2677054<data>TS2007_emp3<name>90420<data>TS2007_emp2_2<name>3025509<data>TS2007_emp2<name>67930<data>TS2007_2<name>3688737<data>TS2007<name>292596<data>TS1847<name>345924<data>TS1910<name>79330<data>TS1935<name>91070<data>TS4617<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[10]/td/div/input
paymentSlip|residentTax|TS1851<name>15000<data>TS1888<name>27<data>TS1911<name>13000<data>TS1919<name>27<data>TS1936<name>12500<data>TS1944<name>27<data>TS4655<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[11]/td/div/input
paymentSlip|payrollDeduction1|TS1855<name>100000<data>TS4655<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[12]/td/div/div/input
paymentSlip|payrollDeduction2|TS4655<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[13]/td/div/div/input
paymentSlip|payrollDeduction3|TS1912<name>6000<data>TS4655<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[14]/td/div/div/input
paymentSlip|payrollDeduction4|TS1937<name>5000<data>TS4655<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[15]/td/div/div/input
paymentSlip|payrollDeduction5|TS4655<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[16]/td/div/div/input
paymentSlip|payrollDeduction6|TS4655<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[17]/td/div/div/input
paymentSlip|payrollDeduction7|TS4655<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[18]/td/div/div/input
paymentSlip|Deduction1_dispName||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[12]/th/span
paymentSlip|deductionName1|TS1531<name>56665|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[12]/td/div/div/input
paymentSlip|deductionName1_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[12]/td/div/span
paymentSlip|totalDeduction|TS16619<name>220757<data>TS2007<name>210361<data>TS1919_2<name>297881<data>TS1857<name>559255<data>TS1871<name>559255<data>TS1888<name>543259<data>TS1913<name>219076<data>TS1919<name>205231<data>TS1938<name>222819<data>TS1944<name>208372|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/div/table/tbody/tr[19]/td/div/span
paymentSlip|totalDeduction_input||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div[2]/div[2]/div/div/div/fieldset/div/table/tbody/tr/td[3]/div/div[2]/div/div/div/table/tbody/tr[16]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
paymentSlip|socialInsurance|TS1568<name>222333<data>TS4614<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[2]/td/div/input
paymentSlip|adjustmentOne|TS4621<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[3]/td/div/input
paymentSlip|adjustmentTwo|TS4621<name>20000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[4]/td/div/input
paymentSlip|annualAdjustmentAmount|TS12281<name>438213<data>TS12283<name>333749|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[5]/td/div/input
paymentSlip|lessPayment|TS12273<name>1396825<data>TS12278<name>1331792<data>TS12284<name>1239704<data>TS1862<name>1396825<data>TS1914<name>893579<data>TS1939<name>905955|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[8]/td/div/span
paymentSlip|bankTransfer|TS12274<name>1396825<data>TS12279<name>1331792<data>TS12285<name>1239704<data>TS1863<name>1396825<data>TS1915<name>893579<data>TS1940<name>905955<data>TS4623<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[9]/td/div/input
paymentSlip|bankTransfer_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[9]/td/div/span
paymentSlip|cashPayment|TS12275<name>0<data>TS12280<name>0<data>TS12286<name>0<data>TS4654<name>10000<data>TS4625<name>10000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[10]/td/div/input
paymentSlip|cashPayment_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[4]/div/table/tbody/tr[10]/td/div/span
paymentSlip|definition|valueOne<name>はい (Y)|//html/body/div[4]/div/div/div[3]/button
paymentSlip|cancelPayment|value<name>キャンセル|//html/body/div[4]/div/div/div[3]/button[2]

paymentSlipList|salaryList||//html/body/div[2]/div[3]/div[2]/ul/li[2]/a
paymentSlipList|list_attendanceDays||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div
paymentSlipList|list_attendanceHours||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[2]
paymentSlipList|list_attendanceMins||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[2]
paymentSlipList|list_absenceDays||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[3]
paymentSlipList|list_noWork_Hours||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[4]
paymentSlipList|list_noWork_Mins||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[4]
paymentSlipList|list_normalWeekdayHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[5]
paymentSlipList|list_normalWeekdayMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[5]
paymentSlipList|list_midnightOnWeekdaysHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[6]
paymentSlipList|list_midnightOnWeekdaysMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[6]
paymentSlipList|list_ordinaryHolidayHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[7]
paymentSlipList|list_ordinaryHolidayMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[7]
paymentSlipList|list_lateNightHolidayHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[8]
paymentSlipList|list_lateNightHolidayMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[8]
paymentSlipList|list_ordinaryStatutoryHolidayHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[9]
paymentSlipList|list_ordinaryStatutoryHolidayMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[9]
paymentSlipList|list_midnightStatutoryHolidayHour||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[10]
paymentSlipList|list_midnightStatutoryHolidayMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[10]
paymentSlipList|list_exceedSixHours||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[11]
paymentSlipList|list_exceedSixMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[11]
paymentSlipList|list_overFourtyFiveHours||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[12]
paymentSlipList|list_overFourtyFiveMinute||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[12]
paymentSlipList|totalAmountPaidTaxable||//html/body/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/div/div/div[28]

paymentMoneyTypeList|paymentMoneyType||//html/body/div[2]/div[3]/div[2]/div[2]/ul/li/a
paymentMoneyTypeList|moneyTypeEmployeeName||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div[3]/div[3]/div[3]/table/tbody[2]/tr/td/div/span

salaryTransferRequest|requestForSalaryTransfer|title<name>給与振込依頼書|//html/body/div[2]/div[3]/div[2]/div[2]/ul/li[2]/a
salaryTransferRequest|paymentTransferRequest||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr/td
salaryTransferRequest|salary_button||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr/td/div/input
salaryTransferRequest|transferRequest_button||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr/td/div/input[2]
salaryTransferRequest|clientName||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr[2]/td/span
salaryTransferRequest|transferRequest_payeeCode||//html/body/div[2]/div[4]/div/div/div/table/tbody/tr[3]/td/div/div/span
salaryTransferRequest|fee|TS4591<name>5421|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[4]
salaryTransferRequest|fee2||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr[2]/th[4]
salaryTransferRequest|fee_disp||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[4]
salaryTransferRequest|fee2_disp||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr[2]/th[4]
salaryTransferRequest|totalNumberOfFees|TS4588<name>2 件|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[2]
salaryTransferRequest|totalAmountOfFees||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tfoot/tr/th[3]

allowanceSetting|allowanceDeductionSetting||//html/body/div[2]/div[3]/div[2]/div[4]/ul/li/a
allowanceSetting|allowanceDeductionSettingPage|title<name>手当・控除設定|//html/body/div[2]/div/h4
allowanceSetting|allowanceName|TS1524<name>手当名称1<data>TS1689<name>住宅手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[2]/input
allowanceSetting|allowanceName_dis||//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td[2]/span
allowanceSetting|allowanceName_Name2|TS1691<name>家族手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[2]/td[2]/input
allowanceSetting|allowanceName_Name3|TS1694<name>単身赴任手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[3]/td[2]/input
allowanceSetting|allowanceName_Name4|TS1697<name>職種手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[4]/td[2]/input
allowanceSetting|allowanceName_Name5|TS1698<name>役職手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[5]/td[2]/input
allowanceSetting|allowanceName_Name6|TS1699<name>危険手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[6]/td[2]/input
allowanceSetting|allowanceName_Name7|TS1700<name>寒冷地手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/input
allowanceSetting|allowanceName_Name8|TS1701<name>資格手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[8]/td[2]/input
allowanceSetting|allowanceName_Name9|TS1702<name>僻地手当|//html/body/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td[2]/input
