pageName|name|testData|xpath
companyBasicInformation|zipCode_disp||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr/td/span
companyBasicInformation|telephoneNumber_disp||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[6]/td/span

individualBasicInformation|individualBasicInformation|title<name>基本情報|//html/body/div/div[2]/div[3]/div[2]/ul/li/a
individualBasicInformation|individualCode||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td
individualBasicInformation|familyName_name|value<name>姓|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div/span/div
individualBasicInformation|familyName|common<name>姓姓姓<data>TS3773<name>姓姓姓姓姓姓|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div/span/div[2]/input
individualBasicInformation|firstName_name|value<name>名|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div/span[2]/div
individualBasicInformation|firstName|common<name>名名名<data>TS3773<name>名名名名名名|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div/span[2]/div[2]/input
individualBasicInformation|familyNameKana_name|value<name>セイ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div[2]/span/div
individualBasicInformation|familyNameKana|common<name>セイ<data>TS3747<name>セイ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div[2]/span/div[2]/input
individualBasicInformation|firstNameKana_name|value<name>メイ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div[2]/span[2]/div
individualBasicInformation|firstNameKana|common<name>メイ<data>TS3747<name>メイ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[9]/td/div[2]/span[2]/div[2]/input
individualBasicInformation|tradeName|common<name>屋号２２|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[12]/td/input
individualBasicInformation|fullName||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[14]/td/div/input
individualBasicInformation|tradeName2||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[14]/td/div/input[2]
individualBasicInformation|individualZipCode1|common<name>321|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr/td/div/input
individualBasicInformation|individualZipCode2|common<name>4321|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr/td/div/input[2]
individualBasicInformation|governmentCode_indiv|common<name>09209|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[2]/td/input
individualBasicInformation|individualAddressProvince_name|value<name>都道府県|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div/div
individualBasicInformation|individualAddressProvinceKana||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[2]/div/input
individualBasicInformation|individualAddressProvinceKana1||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[3]/div/input
individualBasicInformation|individualAddressCity_name|value<name>市区町村|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div/div[2]
individualBasicInformation|individualAddressCityKana1||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[2]/div[2]/input
individualBasicInformation|individualAddressCityKana2||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[3]/div[2]/input
individualBasicInformation|individualAddressTwon_name|value<name>町域|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div/div[3]
individualBasicInformation|individualAddressTwonKana1|common<name>大|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[2]/div[3]/input
individualBasicInformation|individualAddressTwonKana2|common<name>コバヤ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[3]/div[3]/input
individualBasicInformation|individualAddressStreet_name|value<name>番地|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[4]/div
individualBasicInformation|individualAddressStreetKana1|common<name>大同|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[5]/div/input
individualBasicInformation|individualAddressStreetKana2|common<name>コバヤシ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[6]/div/input
individualBasicInformation|individualAddressBuilding_name|value<name>建物名|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[4]/div[2]
individualBasicInformation|individualAddressBuildingKana1|common<name>大同|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[5]/div[2]/input
individualBasicInformation|individualAddressBuildingKana2|common<name>コバヤシ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[3]/td/div[6]/div[2]/input
individualBasicInformation|individualTelephoneNumber1|TS3740<name>12345<data>TS3740_2<name>123456|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[6]/td/div/input
individualBasicInformation|individualTelephoneNumber2|TS3740<name>1234<data>TS3740_2<name>4321|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[6]/td/div/input[2]
individualBasicInformation|individualTelephoneNumber3|TS3740<name>1234<data>TS3740_2<name>4321|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[6]/td/div/input[3]
individualBasicInformation|individualPaymentYear|common<name>24<data>TS932<name>23|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[5]/table/tbody/tr/td/input
individualBasicInformation|individualNextMonth||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[5]/table/tbody/tr[2]/td/span/input[2]
individualBasicInformation|individualPaymentDay|common<name>2<data>TS1564<name>25<data>TS714<name>2|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[5]/table/tbody/tr[3]/td/input
individualBasicInformation|individualDisplayCode||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr/td
individualBasicInformation|individualName_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/td
individualBasicInformation|individualNameKana_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[11]/td
individualBasicInformation|individualZipCode_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr/td/span
individualBasicInformation|individualAddress_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[4]/td
individualBasicInformation|individualAddressKana_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[5]/td
individualBasicInformation|fullNameKana_dis|value<name>氏名フリガナ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/th
individualBasicInformation|fullName_dis|value<name>氏名|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div/table/tbody/tr[10]/th
individualBasicInformation|addressName_dis|value<name>住所|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[4]/th
individualBasicInformation|addressNameKana_dis|value<name>フリガナ|//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[3]/table/tbody/tr[5]/th

paymentDateSetting|paymentDateSetting|title<name>支給日設定|//html/body/div/div[2]/div[3]/div[2]/ul/li[2]/a
paymentDateSetting|bonusPaymentDateSetting_page||//html/body/div/div[2]/div[4]/div/h4
paymentDateSetting|oneTimeTit_InDateSet|TS543<name>1回|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/th
paymentDateSetting|paymentDateMonth|TS11266<name>12<data>TS2064<name>13<data>TS2064_2<name>３３<data>TS665<name>6<data>TS644<name>6<data>TS586<name>3<data>common<name>2<data>TS1646<name>4<data>TS4574<name>3|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td/div/div[3]/input
paymentDateSetting|paymentDateDay|TS11266<name>31<data>TS2068<name>66<data>TS2068_2<name>３３<data>TS665<name>6<data>TS644_2<name>6<data>TS644<name>1<data>TS586<name>15<data>common<name>7<data>TS1646<name>10<data>TS4574<name>10<data>TS4575<name>9|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td/div/div[6]/input
paymentDateSetting|yearTargetPayrollMonthBonus|common<name>15<data>TS1647<name>24|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td[2]/div/div[3]/input
paymentDateSetting|monthTargetPayrollMonthBonus|TS644<name>4<data>TS2039<name>５<data>TS2039_2<name>15<data>TS592<name>1<data>common<name>10<data>TS1647<name>3|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td[2]/div/div[5]/input
paymentDateSetting|yearPayrollMonthBonusDisp|TS2013<name>05<data>TS2012<name>05<data>TS662<name>05|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td[2]/div/div[2]/span
paymentDateSetting|paymentDateMonth_dis||//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr/td/div/div[2]/span
paymentDateSetting|twiceTit_InDateSet|TS543<name>2回|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/th
paymentDateSetting|paymentDateYear2|TS1646<name>平成24年|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td/div/div/span
paymentDateSetting|paymentDateMonth2|TS1998<name>5<data>TS1998<name>7<data>TS1646<name>7<data>TS5403<name>7|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td/div/div[3]/input
paymentDateSetting|paymentDateDay2|TS1998<name>5<data>TS1646<name>27<data>TS5403<name>25|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td/div/div[6]/input
paymentDateSetting|yearTargetPayrollMonthBonus2|TS1647<name>24|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td[2]/div/div[3]/input
paymentDateSetting|monthTargetPayrollMonthBonus2|TS1647<name>6|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td[2]/div/div[5]/input
paymentDateSetting|thirdTimeTit_InDateSet|TS543<name>3回|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[3]/th
paymentDateSetting|paymentDateMonth3|TS1646<name>12<data>TS5403<name>8|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[3]/td/div/div[3]/input
paymentDateSetting|paymentDateDay3|TS1646<name>7<data>TS5403<name>10|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[3]/td/div/div[6]/input
paymentDateSetting|yearTargetPayrollMonthBonus3||//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[3]/td[2]/div/div[3]/input
paymentDateSetting|fourthTimeTit_InDateSet|TS543<name>4回|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[4]/th
paymentDateSetting|oneTimeYear_disp|TS11346<name>平成 25<data>TS1646<name>平成24年|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[4]/td/div/div/span
paymentDateSetting|paymentDateMonth4|TS5403<name>9|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[4]/td/div/div[3]/input
paymentDateSetting|paymentDateDay4|TS5403<name>10|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[4]/td/div/div[6]/input
paymentDateSetting|twiceYear_disp||//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td[2]/div/div[2]/span
paymentDateSetting|thirdTimeYear_disp||//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[3]/td[2]/div/div[2]/span
paymentDateSetting|fourthTimeYear_disp||//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[4]/td[2]/div/div[2]/span
paymentDateSetting|payment_Jan_Day|value<name>03|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr/td/div/div[5]/input
paymentDateSetting|paymentMonth_Feb|TS4564<name>03|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr[2]/td/div/div[3]/input
paymentDateSetting|paymentDay_Feb|TS4564<name>10|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr[2]/td/div/div[5]/input
paymentDateSetting|paymentDay_Feb_dis|TS4565<name>09|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr[2]/td/div/div[4]/span

informationSubmitted|informationSubmitted|title<name>提出先情報<data>TS2849<name>提出先情報|//html/body/div/div[2]/div[3]/div[2]/ul/li[3]/a
informationSubmitted|informationSubmitted_TaxOffice||//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[2]/td/input
informationSubmitted|SelectTaxOfficeButton||//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[2]/td/button
informationSubmitted|SelectTaxOffice_FirstLine|TS2822_Num_Update<name>01107<data>TS2822_Name_Update<name>京橋<data>TS2822_Num<name>01111<data>TS2822_Name<name>四谷|//html/body/div[2]/div[2]/div/table[2]/tbody/tr
informationSubmitted|SelectTaxOffice_Select|//html/body/div[2]/div[3]/button
informationSubmitted|SelectTaxOffice_Cancel||//html/body/div[2]/div[3]/button[2]
informationSubmitted|informationSubmitted_TaxCode||//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[3]/td/input
informationSubmitted|clientTaxNumber|TS2827_1<name>123456<data>TS2827_2<name>1234567890123<data>TS2827_3<name>00123456|//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[4]/td/input
informationSubmitted|personObligedCollectNumber|TS3554<name>123<data>TS2832<name>123456<data>TS4285<name>123456789222<data>TS2832_2<name>00123456|//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[5]/td/input
informationSubmitted|clientTaxNumber_dis||//html/body/div/div[2]/div[4]/div/div/div/div/table/tbody/tr[4]/td/span

payrollCaculationBasicInformation|payrollCaculationBasicInf|title<name>給与計算基礎情報|//html/body/div/div[2]/div[3]/div[2]/ul/li[4]/a
payrollCaculationBasicInformation|basicSettingPage||//html/body/div/div[2]/div[4]/div/div/div/h4
payrollCaculationBasicInformation|closingDay|common<name>3<data>TS1564<name>25<data>TS1562<name>15<data>TS714<name>3|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr/td/input
payrollCaculationBasicInformation|monthlyTable||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[2]/td/input
payrollCaculationBasicInformation|specialEquipmentCalc||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[2]/td/input[2]
payrollCaculationBasicInformation|healthInsuranceType1||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/input
payrollCaculationBasicInformation|healthInsuranceType||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/input[2]
payrollCaculationBasicInformation|healthInsuranceType2||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/input[3]
payrollCaculationBasicInformation|socialSecurityAmount||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/input
payrollCaculationBasicInformation|socialSecurityAmountModule|value<name>厚生年金|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/span
payrollCaculationBasicInformation|pensionFoundAmount||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/input[2]
payrollCaculationBasicInformation|pensionFoundAmountModule|value<name>厚生年金と厚生年金基金|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/span[2]
payrollCaculationBasicInformation|manageOvertimeNoWorkFlag||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[5]/td/input
payrollCaculationBasicInformation|usedBankTransferRequest||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[6]/td/input
payrollCaculationBasicInformation|dailyAndHourEmployeeSetting|TS1888<name>切り上げ<data>TS1575<name>切り捨て|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td/select
payrollCaculationBasicInformation|CalcRoundingMethodOfHealthInsurance|TS1578<name>四捨五入|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td[2]/select
payrollCaculationBasicInformation|CalcRoundingMethodOfLaborInsurance|TS1580<name>四捨五入<data>TS5529<name>切り捨て|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td[3]/select
payrollCaculationBasicInformation|dailyAndHourEmployeeSetting_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td/span
payrollCaculationBasicInformation|CalcRoundingMethodOfHealthInsurance_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td[2]/span
payrollCaculationBasicInformation|CalcRoundingMethodOfLaborInsurance_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table[2]/tbody/tr[2]/td[3]/span
payrollCaculationBasicInformation|pensionFundsAmount_input||//html/body/div/div[2]/div[4]/div/div/div[4]/div[2]/div/table/tbody/tr[3]/td/input
payrollCaculationBasicInformation|pensionFundsAmount_year||//html/body/div/div[2]/div[4]/div/div/div[4]/div[2]/div/table/tbody/tr[5]/td/div/span/div[2]/input
payrollCaculationBasicInformation|pensionFundsAmount_month||//html/body/div/div[2]/div[4]/div/div/div[4]/div[2]/div/table/tbody/tr[5]/td/div/span/div[3]/input
payrollCaculationBasicInformation|pensionFundsAmount_input_dis||//html/body/div/div[2]/div[4]/div/div/div[4]/div[2]/div/table/tbody/tr[3]/td/span


socialInsuranceRateSetting|socialInsuranceRateSetting|title<name>社会保険料率設定|//html/body/div/div[2]/div[3]/div[2]/ul/li[5]/a
socialInsuranceRateSetting|perfectureType|initial<name>なし<data>common<name>1 北海道<data>TS1645<name>13 東京<data>TS1886<name>13 東京|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr/td/select
socialInsuranceRateSetting|perfectureType_dis||//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr/td/span
socialInsuranceRateSetting|insuranceRate|TS1645<name>9.4800|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|insuredPersonPaymentProportion|TS1645<name>4.7400|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[3]/td/span
socialInsuranceRateSetting|healthInsuranceProportion||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[3]/td/span
