pageName|name|testData|xpath
adviserList|payrollDataTwo||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div[2]/div/div/div/div[4]/div[2]/div/div[3]/div/table/tbody/tr/td/div/div/div/div
adviserList|employeeInformationRegistered||//html/body/div[2]/ul/li[2]/div/div/div/a
adviserList|Statements||//html/body/div[2]/ul/li/div/div/div/a
adviserList|employeeInformation||//html/body/div[2]/ul/li[2]/div/div/div/a
adviserList|bonusCalculate||//html/body/div[2]/ul/li[3]/div/div/div/a
adviserList|annualAdjustment||//html/body/div[2]/ul/li[4]/div/div/div/a
adviserList|ListForCounsel|TS1887<name>顧問先一覧|//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div/div/div

adviserList|clientsList||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div/div/div/div[4]/div/div/table/tbody/tr/td/table/tbody/tr
adviserList|clientsList_Code||//td/div/div/table/tbody/tr/td[2]/div/input
adviserList|clientsList_AddClient||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div/div/div/div[5]/div/div[2]/div/div/div/table/tbody/tr/td[2]/table/tbody/tr/td/table/tbody/tr/td/button
adviserList|clientsList_Client_Title||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div
adviserList|clientsList_Client_AddData||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/table/tbody/tr/td/table/tbody/tr/td/button
adviserList|clientsList_Client_AddData_Account|disp<name>会計データ|//html/body/div[2]/ul/li/div/div/div/a
adviserList|clientsList_Client_AddData_Asset|disp<name>資産データ|//html/body/div[2]/ul/li[2]/div/div/div/a
adviserList|clientsList_Client_AddData_ConsumptionTax|disp<name>消費税データ|//html/body/div[2]/ul/li[3]/div/div/div/a
adviserList|clientsList_Client_AddData_ConsumptionTax_FR||//html/body/div[3]/ul/li/div/div/div/a
adviserList|clientsList_Client_AddData_ConsumptionTax_IR||//html/body/div[3]/ul/li[2]/div/div/div/a
adviserList|clientsList_Client_AddData_ConsumptionTax_AR||//html/body/div[3]/ul/li[3]/div/div/div/a
adviserList|clientsList_Client_AddData_ConsumptionTax_IAR||//html/body/div[3]/ul/li[4]/div/div/div/a
adviserList|clientsList_Client_AddData_CorporateTax|disp<name>法人税データ|//html/body/div[2]/ul/li[5]/div/div/div/a
adviserList|clientsList_Client_AddData_CorporateTax_FR||//html/body/div[3]/ul/li/div/div/div/a
adviserList|clientsList_Client_AddData_CorporateTax_IR||//html/body/div[3]/ul/li[2]/div/div/div/a
adviserList|clientsList_Client_AddData_CorporateTax_AR||//html/body/div[3]/ul/li[3]/div/div/div/a
adviserList|clientsList_Client_AddData_TaxProxy|disp<name>代理書面データ|//html/body/div[2]/ul/li[6]/div/div/div/a
adviserList|clientsList_Client_AddData_Payroll|disp<name>給与データ|//html/body/div[2]/ul/li[7]/div/div/div/a
adviserList|clientsList_Client_first||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/div[4]/div[2]/div/div/div[3]/table/tbody[2]/tr/td/div/div/div/div
adviserList|clientsList_Client_second||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/div[4]/div[2]/div/div[2]/div[3]/table/tbody[2]/tr/td/div/div/div/div
adviserList|clientsList_Client_laseAccessDare||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/div[4]/div[2]/div/div[2]/div[3]/table/tbody[2]/tr/td[2]/div/span
adviserList|clientsList_Client_deatilList||//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/div[4]/div[2]/div/div[2]/div[3]/table/tbody[2]/tr/td[3]/div/span

adviserList|clientsList_AssetData_Button|title<name>資産データ|//html/body/div/div/div[2]/div/div/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div/div/div/div/div[4]/div[2]/div/div[2]/div[3]/table/tbody[2]/tr/td/div/div
adviserList|clientsList_AssetData_AssetAccountSetting|title<name>資産科目登録|//html/body/div[2]/ul/li[2]/div/div/div
adviserList|clientList_AssetData_AssetBase|common<name>資産入力|//html/body/div[2]/ul/li/div/div/div/a			

constructionCostManagement|constructionCostManagement|title<name>工事原価管理|//html/body/div/div/div[2]/div/div/div/div[2]/div[2]/div/div/div/div[2]/div/div/div/div/div[3]/div[6]/div
constructionCostManagement|ccmItemLabelPage|title<name>59 管理名称編集|//html/body/div/div/div[2]/div/div/div/div[2]/div[2]/div/div/div/div[2]/div/div/div/div/div[3]/div[6]/div[2]/div/div/div/table/tbody/tr[4]/td/div/div/div/div



popUp_asset|popUp|title<name>popUp|//html/body/div[3]/div[3]
popUp_asset|popup_Asset_DataList||//div/div/div/div[2]/div/div[3]/table/tbody[2]/tr
popUp_asset|popup_Asset_SetCode||//table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_asset|popup_Asset_SetName||//table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_asset|popup_Asset_status|TS3872<name>作業中|//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td[4]/div
popUp_asset|popup_Asset_list1_inside||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td/div
popUp_asset|popup_Asset_list2_inside||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[2]/td/div
popUp_asset|popup_Asset_list1||//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td/div
popUp_asset|popup_Asset_list2||//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[2]/td/div
popUp_asset|popup_Asset_list3||//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[3]/td/div
popUp_asset|popup_Asset_endDate|TS3877<name>平成24年3月期|//html/body/div[4]/ul/li/div/div/div/a
popUp_asset|popup_Asset_endDate2||//html/body/div[6]/ul/li/div/div/div/a
popUp_asset|popup_Asset_name|TS3863<name>株式会社 ３４４９４８９<data>TS5583<name>（一般）|//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td[2]/div
popUp_asset|popup_Asset_name2|<data>TS5583<name>（不動産）|//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[2]/td[2]/div
popUp_asset|popup_Asset_endindDate_title|TS3864<name>決算月日|//html/body/div[3]/div[2]/div/div/div/div[2]/div/div/table/tbody[2]/tr/th[3]/div
popUp_asset|popup_Asset_endindDate|TS5934<name>12月31日<data>TS3864<name>3月3日|//html/body/div[3]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td[3]/div
popUp_asset|popup_Asset_Ok||//tr[7]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_asset|popup_Asset_Cancel||//tr[7]/td/table/tbody/tr/td/table/tbody/tr/td[3]/button
popUp_asset|popup_Asset_AddAccountData||//tr[3]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_asset|popup_Asset_AddAccountData_Comp||//html/body/div[4]/ul/li/div/div/div/a
popUp_asset|popup_Asset_AddAccountData_Indiv||//html/body/div[4]/ul/li[2]/div/div/div/a
popUp_asset|popup_Asset_accountBasicInfoTitle|disp<name>データ選択|//div[2]/div/div/div/div/span
popUp_assetAccount|popup_Asset_Account_name||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td[2]/div
popUp_assetAccount|popup_Asset_Account_name2||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[2]/td[2]/div
popUp_assetAccount|popup_Asset_Account_endingDate||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr/td[3]/div
popUp_assetAccount|popup_Asset_Account_endingDate2||//html/body/div[5]/div[2]/div/div/div/div[2]/div/div[3]/table/tbody[2]/tr[2]/td[3]/div
popUp_assetAccount|popup_Asset_Account_Ok||//table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_assetAccount|popup_Asset_Account_Cancel||//table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td[3]/button
popUp_assetAccount|popup_Asset_Account_SetCode||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_assetAccount|popup_Asset_Account_SetName||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_assetAccount|popup_Asset_Account_depManageBasicInfoTitle|disp<name>顧問先選択|//html/body/div[6]/div[2]/div/div/div/div/span

popUp_client|popup_title|TS7378<name>データ選択|//html/body/div[3]/div[2]/div/div/div/div/span
popUp_client|popup_ClientSetCode||//table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_client|popup_ClientSetName||//table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_client|popupOK||//td[button='OK']/button			   	
popUp_client|popupCancel||//td[3]/button
popUp_client|addMore||//html/body/div[3]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[2]/div/div/div/table/tbody/tr/td[2]/table/tbody/tr/td/table/tbody/tr/td/button
popUp_client|corporateAdvisor|TS1272<name>法人の顧問先を追加|//html/body/div[4]/ul/li/div/div/div/a
popUp_client|personalAdvisor|TS1272<name>個人の顧問先を追加|//html/body/div[4]/ul/li[2]/div/div/div/a

popUp_account|popup_Acount_DataList||//div/div/div/div[2]/div/div[3]/table/tbody[2]/tr
popUp_account|popup_Acount_SetCode||//table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_account|popup_Acount_SetName||//table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_account|popup_Acount_Ok||//html/body/div[3]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[9]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_account|popup_Acount_Cancel||//html/body/div[4]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[7]/td/table/tbody/tr/td/table/tbody/tr/td[3]/button
popUp_account|popup_Acount_AddClientData||//tr[5]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_account|popup_Acount_accountBasicInfoTitle|disp<name>データ選択|//div[2]/div/div/div/div/span
popUp_accountClient|popup_Acount_Client_Ok||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_accountClient|popup_Acount_Client_Cancel||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td[3]/button
popUp_accountClient|popup_Acount_Client_SetCode||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_accountClient|popup_Acount_Client_SetName||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_accountClient|popup_Acount_Client_depManageBasicInfoTitle|disp<name>顧問先選択|//html/body/div[5]/div[2]/div/div/div/div/span

popUp_payroll|popup_Payroll_AddPayroll||//table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_payroll|popup_Payroll_Client_SetCode||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[2]/div/input
popUp_payroll|popup_Payroll_Client_SetName||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div[3]/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td[4]/div/div/input
popUp_payroll|popup_Payroll_Client_Ok||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_payroll|popup_Payroll_Client_Cancel||//html/body/div[5]/div[2]/div/div/div/table/tbody/tr/td/table/tbody/tr[5]/td/table/tbody/tr/td/table/tbody/tr/td[3]/button
popUp_payroll|popup_Payroll_Ok||//tr[9]/td/table/tbody/tr/td/table/tbody/tr/td/button
popUp_payroll|popup_Payroll_Cancel||//td[3]/button
popUp_payroll|popup_Payroll_SetCode||//td[2]/div/input
popUp_payroll|popup_Payroll_SetName||//td[4]/div/div/input

pending|pendingProgressBar||//div[@class='progress progress-striped active']/div
