pageName|name|testData|xpath
employeeInformation|year|common<name>9<data>common_old<name>99<data>TS1664<name>24<data>TS1725<name>40<data>TS1764<name>44<data>TS719<name>22<data>TS4584<name>*|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/div/span/div[2]/input
employeeInformation|month|common<name>8<data>TS1665<name>3<data>TS1726<name>4<data>TS1765<name>9<data>TS4584<name>*|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/div/span/div[3]/input
employeeInformation|day|common<name>7<data>TS1666<name>2<data>TS1727<name>20<data>TS1766<name>30<data>TS4584<name>*|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/div/span/div[4]/input
employeeInformation|gender_male||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[9]/td[2]/div/div/input
employeeInformation|gender_fmale||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[9]/td[2]/div/div/input[2]
employeeInformation|joiningEra|TS1668<name>昭和<data>TS1729<name>平成<data>TS1768<name>平成|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/div/span/div/select
employeeInformation|joiningYear|TS1669<name>45<data>TS1730<name>3<data>TS1769<name>3<data>TS4686<name>25<data>TS4691<name>24|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/div/span/div[2]/input
employeeInformation|joiningMonth|TS1671<name>4<data>TS1731<name>4<data>TS1770<name>4<data>TS4686<name>3<data>TS4691<name>2|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/div/span/div[3]/input
employeeInformation|joiningDay|TS1672<name>1<data>TS1732<name>1<data>TS1770<name>1<data>TS4686<name>2<data>TS4691<name>4|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/div/span/div[4]/input
employeeInformation|retirementEra|common<name>平成|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/div/span/div/select
employeeInformation|retirementYear|TS1590<name>23<data>TS3289<name>23<data>TS3860<name>24<data>TS3848<name>23<data>TS4696<name>23<data>TS4698<name>24|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/div/span/div[2]/input
employeeInformation|retirementMonth|TS852<name>7<data>TS1590<name>4<data>TS3289<name>4<data>TS3848<name>3<data>TS4696<name>2|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/div/span/div[3]/input
employeeInformation|retirementDay|TS1590<name>8<data>TS3289<name>8<data>TS3848<name>2<data>TS4696<name>3|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/div/span/div[4]/input
employeeInformation|retirementDeath||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[11]/td[2]/div[3]/div/div/input
employeeInformation|tenureStatus|TS1673<name>在職<data>TS4691<name>中途入社<data>TS4696<name>退職<data>TS4697<name>死亡退職<data>TS4698<name>中途入社・退職<data>TS4699<name>中途入社・死亡退職|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[12]/td[2]/div/div/span

employeeInformation|employeeCode_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr/td[2]/div/div/span
employeeInformation|employeeNameKana_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[3]/td
employeeInformation|employeeName_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[2]/td[2]
employeeInformation|employeeClassification_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[5]/td[2]/div/div/span
employeeInformation|title_disp|TS719<name>社員|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[6]/td[2]/div/div/span
employeeInformation|birthday_disp|TS719<name>平成 22年 8月 7日|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[7]/td[2]/span
employeeInformation|age_disp|TS719<name>1<data>TS1664<name>63<data>TS1725<name>46<data>TS1764<name>42|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[8]/td[2]/div/div/span
employeeInformation|enteringDate|value<name>EEYY年 MM月 DD日|//html/body/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[10]/td[2]/span

employeeInformation|calculateIncomeTaxAutomatically||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr/td[2]/div/div/input
employeeInformation|dependentsClaim||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[2]/td[2]/div/div/input
employeeInformation|dependentsUnClaim||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[2]/td[2]/div/div/input[2]
employeeInformation|koMonthlyTable||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[3]/td[2]/div/div/input
employeeInformation|monthlyTableType||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[3]/td[2]/div/div/input[2]
employeeInformation|dependentsNumber|common<name>2<data>TS1677<name>10<data>TS1736<name>6<data>TS1775<name>5|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[4]/td[2]/div/div/input
employeeInformation|makeAnnualAdjustment||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[5]/td[2]/div/div/input

employeeInformation|dependentsNumber_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[3]/table/tbody/tr[4]/td[2]/div/div/span

employeeInformation|paymentCycleM||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr/td[2]/div/div/input
employeeInformation|paymentCycleDay||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr/td[2]/div/div/input[2]
employeeInformation|paymentCycleHour||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr/td[2]/div/div/input[3]
employeeInformation|monthly|TS1887<name>1000000<data>TS2007<name>341<data>common<name>3<data>TS1680<name>1800000<data>TS1739<name>1050000<data>TS1778<name>1010000<data>TS4726<name>30000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[2]/td[2]/div[2]/div/div/input
employeeInformation|paymentCycleUM_pay1|TS719<name>3|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[3]/td/div[2]/div/div/input
employeeInformation|paymentCycleUM_pay2|TS719<name>3|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[3]/td/div[2]/div[2]/div/input
employeeInformation|paymentCycleUM_pay3|TS719<name>3|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[3]/td/div[2]/div[3]/div/input

employeeInformation|paymentUnit_Month||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input
employeeInformation|paymentUnit_Day||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input[2]
employeeInformation|paymentUnit_None||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input[3]
employeeInformation|commuterAllowanceAmount|common<name>7<data>TS1685<name>8280<data>TS1744<name>5200<data>TS1783<name>7500<data>TS4726<name>5000|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr[2]/td[2]/div/div/input
employeeInformation|commuterType|TS1686<name>交通用具(2km未満)[全額課税]<data>TS1745<name>交通用具(2km～10km未満)[ 4,100円]<data>TS1784<name>交通用具(10km～15km未満)[ 6,500円]<data>TS4613<name>100000<data>TS4616<name>4100|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr[3]/td[2]/div/div/select

employeeInformation|commutingAllowancePaymentType1||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input
employeeInformation|commutingAllowancePaymentType2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input[2]
employeeInformation|commutingAllowancePaymentType3||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr/td[2]/div/div/input[3]
employeeInformation|commuterAllowanceAmount_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[10]/table/tbody/tr[2]/td[2]/div/div/span

employeeInformation|stdMonthlyRemuneration|TS719<name>650000<data>TS1693<name>650000<data>TS1748<name>1150000<data>TS1787<name>1030000<data>TS2860_1<name>650000<data>TS2860_2<name>1150000<data>TS2860_3<name>1030000<data>TS4930_1<name>12345678<data>TS4930_2<name>2.5666<data>TS4930_3<name>char|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[6]/td[2]/div[2]/div/div/input
employeeInformation|stdMonthlyRemuneration_select||//html/body/div[5]/div/div[2]/table[2]/tbody/tr[x]/td
employeeInformation|generalRewardMonthlyAmount||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[6]/td[2]/div[2]/div/div/button
employeeInformation|healthInsuranceGrade|TS1543<name>110000|//html/body/div[5]/div/div[2]/table[2]/tbody/tr[7]/td[3]
employeeInformation|selectButton||//html/body/div[5]/div/div[3]/button
employeeInformation|insured||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr/td[2]/div[2]/div/div/input
employeeInformation|employmentInsurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[4]/td[2]/div[2]/div/div/input
employeeInformation|insuranceCard|TS1692<name>010010<data>TS1747<name>010010<data>TS1786<name>010010|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[2]/td/div[2]/div/div/input
employeeInformation|between40_65||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[3]/td[2]/div[2]/div/div/input

employeeInformation|fixedAmountHealthInsurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[7]/td[2]/div/div/input
employeeInformation|fixedAmountNursingInsurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[8]/td/div/div/input
employeeInformation|fixedAmountSocialSecurity||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[9]/td/div/div/input
employeeInformation|pensionFundsAmount||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[10]/td/div/div/input
employeeInformation|pensionFundsAmount_input||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[10]/td/div[2]/div/div/input
employeeInformation|fixedAmountFoundAmount||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[9]/td/div/div/input
employeeInformation|fixedAmountHealthInsurance_input|TS4947<name>123456<data>TS4949_1<name>123456789<data>TS4949_2<name>2.5666<data>TS4949_3<name>char|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[7]/td[2]/div[2]/div/div/input
employeeInformation|fixedAmountNursingInsurance_input|TS4950<name>123456<data>TS4953_1<name>123456789<data>TS4953_2<name>2.5666<data>TS4953_3<name>char|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[8]/td/div[2]/div/div/input
employeeInformation|fixedAmountSocialSecurity_input|TS4951<name>123456<data>TS4954_1<name>123456789<data>TS4954_2<name>2.5666<data>TS4954_3<name>char|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[9]/td/div[2]/div/div/input
employeeInformation|fixedAmountFoundAmount_input|TS4952<name>123456<data>TS4955_1<name>123456789<data>TS4955_2<name>2.5666<data>TS4955_3<name>char|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[9]/td/div[2]/div/div/input
employeeInformation|employeesPension||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[4]/td[2]/div[2]/div/div/input
employeeInformation|socialSecurityNumber||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[5]/td/div[2]/div/div/input
employeeInformation|generalRewardMonthlyAmount_dis||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[5]/td/div[2]/div/div/span

employeeInformation|insured_name|value<name>被保険者区分|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[4]/td[2]/div/span
employeeInformation|stdMonthlyRemuneration_name|value<name>標準報酬月額|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[6]/td[2]/div/span
employeeInformation|fixedAmountHealthInsurance_name|value<name>健康保険|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr/td/span

employeeInformation|salaryCash||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr/td[2]/div[2]/div/div/input
employeeInformation|bonusCash||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr[2]/td/div[2]/div/div/input
employeeInformation|salaryBankTransfer||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr/td[2]/div[2]/div/div/input[2]
employeeInformation|salaryCashPayment||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr/td[2]/div[2]/div/div/input
employeeInformation|bonusBankTransfer||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr[2]/td/div[2]/div/div/input[2]
employeeInformation|bonusCashPayment||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[21]/table/tbody/tr[2]/td/div[2]/div/div/input
employeeInformation|insuredHealthInsurance||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[12]/table/tbody/tr[4]/td[2]/div[2]/div/div/input

employeeInformation|caculateUnitSalary_name|value<name>平常勤務の時間当たり単価|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[4]/td/span
employeeInformation|caculateUnitSalary||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[4]/td[2]/div/div/input
employeeInformation|overtimeWorkHourlyPay_button||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[6]/a/span
employeeInformation|overtimeCost|TS719<name>4<data>TS1681<name>11250<data>TS1740<name>7060<data>TS1779<name>6800<data>TS4798<name>17<data>TS4789<name>1234567|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr/td[2]/div/div/input
employeeInformation|weekdayNormal||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[2]/td[2]/div/div/input
employeeInformation|weekdayLateNight|TS4798<name>123456|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[3]/td[2]/div/div/input
employeeInformation|holidayNormal||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[4]/td[2]/div/div/input
employeeInformation|holidayLateNight||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[5]/td[2]/div/div/input
employeeInformation|statutoryHolidayNormal||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[6]/td[2]/div/div/input
employeeInformation|statutoryHolidayLateNight||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[7]/td[2]/div/div/input
employeeInformation|overSixtyHoursWork||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[8]/td[2]/div[2]/div/div/input
employeeInformation|overFourtyHoursWork||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[9]/td/div[2]/div/div/input
employeeInformation|absenceDays|TS719<name>6<data>TS1683<name>90000<data>TS1742<name>52500<data>TS1781<name>50500|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[10]/td[2]/div/div/input
employeeInformation|noWork|TS719<name>5<data>TS1682<name>11250<data>TS1741<name>7065<data>TS1780<name>6805|//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[11]/td[2]/div/div/input

employeeInformation|monthly_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[5]/table/tbody/tr[2]/td[2]/div[2]/div/div/span
employeeInformation|overtimeCost_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr/td[2]/div/div/span
employeeInformation|absenceDays_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[10]/td[2]/div/div/span
employeeInformation|noWork_disp||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[7]/table/tbody/tr[11]/td[2]/div/div/span

employeeInformation|employeePage||//html/body/div[2]/div/h4
employeeInformation|employee1_InList||//html/body/div[2]/div[4]/div/div/ul/li/a
employeeInformation|employee2_InList||//html/body/div[2]/div[4]/div/div/ul/li[2]/a
employeeInformation|employee3_InList||//html/body/div[2]/div[4]/div/div/ul/li[3]/a

employeeInformation|bussnissType_other||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[15]/table/tbody/tr[2]/td[2]/div/div/input[3]
employeeInformation|bussnissType_construction||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[15]/table/tbody/tr[2]/td[2]/div/div/input[2]
employeeInformation|generalBusiness||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[15]/table/tbody/tr[2]/td[2]/div/div/input
employeeInformation|insuredPerson||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[15]/table/tbody/tr/td[2]/div/div/input[2]
employeeInformation|workersAccidentInsuranceType1||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[18]/table/tbody/tr/td[2]/div/div/input
employeeInformation|workersAccidentInsuranceType2||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[18]/table/tbody/tr/td[2]/div/div/input[2]
employeeInformation|workersAccidentInsuranceType3||//html/body/div[2]/div[5]/div/div/div[2]/div/div/div[18]/table/tbody/tr/td[2]/div/div/input[3]


employeeBankInformation|employeeBankInformation|title<name>振込先銀行情報|//html/body/div/div[2]/div[3]/div[2]/div/ul/li[2]/a
employeeBankInformation|bankName|TS5513<name>0001 みずほ銀行|//html/body/div/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr/td[2]/div/div/select
employeeBankInformation|branchName|TS5513<name>001 本店|//html/body/div/div[2]/div[5]/div/div/div[2]/div/div/table/tbody/tr[3]/td[2]/div/div/select
employeeBankInformation|employeeOne|TS5350<name>000020|//html/body/div[2]/div[4]/div/div/ul/li/a
employeeBankInformation|employeeTwo||//html/body/div[2]/div[4]/div/div/ul/li[2]/a
employeeBankInformation|employeeThree||//html/body/div[2]/div[4]/div/div/ul/li[3]/a

printPage|printPageTitle|title<name>印刷|//html/body/div[5]/div/div/span
printPage|printPageTitle2||//html/body/div[5]/div/div/span
printPage|printPage_Cancel||//html/body/div[5]/div/div[3]/button

menuBar|menuBar|title<name>menuBar|//html/body/div/div/div/div
menuBar|employeeImportButton||//html/body/div/div/div/div/div/ul/li/ul/li[2]/a
menuBar|employeeFileButton||//html/body/div/div/div/div/div/ul/li/a
menuBar|fileMenu_ESC|value<name>キャンセル|//html/body/div/div/div/div/div/ul/li/ul/li[5]/a
menuBar|fileMenu__CreatPayrollPeriod|value<name>次期繰越|//html/body/div[2]/ul/li[10]/div/div/div/a
menuBar|fileMenu_Close|value<name>終了|//html/body/div/div/div/div/div/ul/li/ul/li[11]/a
menuBar|registerMenu||//html/body/div/div/div/div/div/ul/li[4]/a
menuBar|registerMenu_Company|value<name>会社情報登録|//html/body/div/div/div/div/div/ul/li[4]/ul/li/a
menuBar|registerMenu_Employee|value<name>社員情報登録|//html/body/div/div/div/div/div/ul/li[4]/ul/li[2]/a
menuBar|inputMenu||//html/body/div/div/div/div/div/ul/li[5]/a
menuBar|inputMenu_salaryPaySlip|value<name>給料明細書入力|//html/body/div/div/div/div/div/ul/li[5]/ul/li/a
menuBar|inputMenu_bonusPaySlip|value<name>賞与明細書入力|//html/body/div/div/div/div/div/ul/li[5]/ul/li[2]/a
menuBar|inputMenu_annualAdjustmentData|value<name>年調データ入力<data>TS_5171<name>源泉徴収簿入力|//html/body/div/div/div/div/div/ul/li[5]/ul/li[4]/a
menuBar|inputMenu_socialInsurance|value<name>社会保険データ入力|//html/body/div/div/div/div/div/ul/li[5]/ul/li[5]/a
menuBar|printMenu||//html/body/div/div/div/div/div/ul/li[6]/a
menuBar|printMenu_Slip||//html/body/div/div/div/div/div/ul/li[6]/ul/li/a
menuBar|printMenu_Slip_PaySlip|value<name>給料明細書|//html/body/div/div/div/div/div/ul/li[6]/ul/li/ul/li/a
menuBar|printMenu_Slip_BonusSlip|value<name>賞与明細書|//html/body/div/div/div/div/div/ul/li[6]/ul/li/ul/li[2]/a
menuBar|printMenu_List||//html/body/div/div/div/div/div/ul/li[6]/ul/li[2]/a
menuBar|printMenu_List_PaySlipList|value<name>給料一覧表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[2]/ul/li/a
menuBar|printMenu_List_BonusSlipList|value<name>賞与一覧表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[2]/ul/li[2]/a
menuBar|printMenu_List_AnnualAdjustmentList|value<name>年末調整一覧表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[2]/ul/li[3]/a
menuBar|printMenu_Payment||//html/body/div/div/div/div/div/ul/li[6]/ul/li[3]/a
menuBar|printMenu_Payment_PaymentMoneyType|value<name>給料金種表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[3]/ul/li/a
menuBar|printMenu_Payment_SalaryDepositRequest|value<name>給与振込依頼書|//html/body/div/div/div/div/div/ul/li[6]/ul/li[3]/ul/li[2]/a
menuBar|printMenu_Payment_BonusTypeTable|value<name>賞与金種表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[3]/ul/li[3]/a
menuBar|printMenu_Payment_BonusDepositRequst|value<name>賞与振込依頼書|//html/body/div/div/div/div/div/ul/li[6]/ul/li[3]/ul/li[4]/a
menuBar|printMenu_Document||//html/body/div/div/div/div/div/ul/li[6]/ul/li[4]/a
menuBar|printMenu_Document_LegerOfW|value<name>源泉徴収簿|//html/body/div/div/div/div/div/ul/li[6]/ul/li[4]/ul/li[3]/a
menuBar|printMenu_Form||//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/a
menuBar|printMenu_Form_PayrollLegal|value<name>給与所得の源泉徴収票等の法定調書合計表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[3]/a
menuBar|printMenu_Form_SummaryTable|value<name>給与支払報告書(総括表)|//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[9]/a
menuBar|printMenu_Form_PayrollPayment|value<name>給与支払報告書・源泉徴収票|//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[10]/a
menuBar|printMenu_Form_IncomeTax|value<name>所得税徴収高計算書|//html/body/div[3]/ul/li[11]/div/div/div/a
menuBar|totalTableLegalRecordSalaryIncome|value<name>給与所得の源泉徴収票等の法定調書合計表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[3]/a
menuBar|employeeForms_SubmissionForms||//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/a
menuBar|employeeFormsButton||//html/body/div/div/div/div/div/ul/li[6]/a

popUp|popUp|title<name>popUp|//html/body/div[4]/div/div
popUp|saveWornForm|value<name>保存しますか<data>valueTwo<name>編集中の情報は保存しないと失われます。保存しますか？<data>valueThree<name>編集中の情報が変更されました。保存して、再計算しますか？|//html/body/div[4]/div/div/div[2]
popUp|employeeExistWornForm|TS4692<name>入力された社員コード765432は既に存在しています。|//html/body/div[4]/div/div/div[2]
popUp|saveWornFormTwo|valueOne<name>保存する<data>valueTwo<name>保存しない<data>valueThree<name>保存して、再計算する<data>valueFour<name>はい:<data>valueFive<name>いいえ:|//html/body/div[4]/div/div/div[2]
popUp|YES|value<name>はい (Y)|//html/body/div[4]/div/div/div[3]/button
popUp|NO|value<name>いいえ (N)|//html/body/div[4]/div/div/div[3]/button[2]
popUp|cancel|value<name>キャンセル|//html/body/div[4]/div/div/div[3]/button[3]
